ccbaCpno_item,ccbaMnm1_item
2443700880000,양계정사
2443700900000,운곡정사
2443700910000,석계고택
2443700920000,해우당고택
2443700930000,만죽재고택
2443700960000,면운재고택 및 별묘
2443700980000,화기리인동장씨종택
2443700990000,충의당
2443701000000,안동서지리성황당
2443701020000,춘우재고택
2443701030000,연곡고택
2443701050000,의구총
2443701060000,의우총
2443701070000,분천리도토마리집
2443701080000,분천리까치구멍집
2443701090000,설매리겹집
2443701110000,상주 동학교당 유물
2443701120000,군위법주사왕맷돌
2443701130000,안동 유일재 종택
2443701140000,원리주곡고택
2443701150000,영주청구리입석
2443701160000,박구효자정려비
2443701170000,영주수도리김덕진가옥
2443701180000,영주수도리김뢰진가옥
2443701190000,경주김씨눌곡종택
2443701200000,상주 동학교당
2443701220000,산수정
2443701230000,곡강고택
2443701240000,성주대산리진사댁
2443701250000,쌍송정정침
2443701260000,봉정사영산암
2443701270000,풍산류씨수동재사
2443701280000,원사암
2443701290000,안동제산종택
2443701300000,수졸당및재사
2443701310000,원주변씨간재종택및간재정
2443701320000,성주대산리도동댁
2443701330000,구미금강사금란가사
2443701340000,예천 삼강주막
2443701350000,문경망댕이사기요
2443701360000,구미 도중리 동신상
2443701370000,영양 숭조고택
2443701380000,안동권씨병곡종택
2443701390000,영천 지산고택
2443701400000,안동하회지산고택
2443701410000,영주 금광리 성황당
2443701420000,안동 긍구당고댁 사당내 감실
2443701430000,포항 달전재사
2443701440000,포항 하학재
2443701450000,안동 송석재사
2443701460000,안동 죽헌고택
2443701470000,안동 소산동 동야고택
2443701480000,안동 비안공 구택
2443701490000,안동 삼벽당
2443701500000,안동권씨 말산재사
2443701510000,안동 영양남씨 재사
2443701520000,영주 평은리 양지암
2443701530000,상주 의암고택
2443701550000,청송 기곡재사
2443701560000,울진 평해황씨 해월종택
2443701570000,상주 견훤사당
2443701580000,포항여연당고택
2443701590000,안동 성성재 종택
2443701600000,안동 관물당
2443701610000,안동 상여집
2443701620000,영천 귀애정
2443701630000,문경 장수황씨 종택
2443701640000,군위 남천고택
2443701650000,의성 운곡당
2443701660000,의성 점우당
2443701670000,청송 화지재
2443701680000,영덕 괴시동 대남댁
2443701690000,영덕 괴시동 물소와고택
2443701700000,영덕 괴시동 해촌고택
2443701710000,청도 삼족대
2443701720000,청도 섬암고택
2443701730000,청도 명중고택
2443701740000,청도 운남고택
2443701750000,청도 도일고택
2443701760000,성주 대산리 하회댁
2443701770000,성주 극와고택
2443701780000,칠곡 해은고택
2443701790000,예천 상금곡리 사괴당고택
2443701800000,봉화 야옹정
2443701810000,봉화 의양리 권진사댁
2443701820000,울릉 나리동 투막집
2443701830000,울릉 나리동 투막집
2443701840000,영덕 우계종택
2443701850000,윤탕신 목패
2443701860000,예천 직산재
2443701870000,안동 지촌종택
2443701880000,안동 국탄댁
2443701890000,영덕 송천세려고택
2443701900000,영덕 삼벽당
2443701910000,봉화 두릉정 고택
2443701920000,봉화 춘우재
4421100010000,한강대교
4422100010000,부산 아미동 비석마을 피란민 주거지
4422300010000,송학동 옛 시장관사
4422500010000,구 대전형무소 우물
4423100010000,한국전쟁 피난민 태극기
4423300010000,충주역 급수탑
4423400010000,태안 갑오동학혁명 순도자 명단
4423500010000,전주고등학교 소강당
4425000010000,제주 등명대
4425000010100,고산리 등명대
4425000010200,김녕리 등명대
4425000010300,대포동 등명대
4425000010400,보목동 등명대
4425000010500,북촌리 등명대
4425000010600,영일동 등명대
4421100020000,보신각 앞 지하철 수준점
4422300020000,자유공원 플라타너스
4423100020000,파주 갈곡리 성당
4423300020000,괴산 목도 양조장과 부속건물
4423400020000,태안 조석헌 일기
4423500020000,전주 풍남초등학교 강당
4425000020000,제주 관음사 후불도
4421100030000,구 통계국 청사
4422300030000,수인선 협궤 객차(18028호)
4423100030000,오산 유엔군 초전기념비와 옛 동판· 한국노무단(KSC)안내판
4423500030000,김제 중앙초등학교 강당
4425000030000,제주 금붕사 오백나한도
4421100040000,경향신문
4422300040000,협궤 증기기관차(혀기-7형)
4423100040000,일제강점기 문화재 실측 및 수리도면 일괄
4423500040000,정읍 화호리 구 일본인 농장직원가옥
4425000040000,옛 한림성당 종탑
4421100050000,서울시립대학교 구 본관 및 교사
4422300050000,구 미쓰이(三井)물산 인천지점
4423100050000,기아 경3륜 트럭 T600
4423500050000,익산 이리초등학교 구 본관
4421100060000,서울시립대학교 구 강당
4422300060000,금풍양조장
4423100060000,부천 한미재단 소사 4-H 훈련농장 사일로
4423500060000,익산 황등초등학교 별관
4421100070000,고려대학교 4.18 기념탑
4423100070000,수원 방화수류정 자개상
4423500070000,원불교 익산성지 송대
4421100080000,독립신문 유인물(평양)
4423100080000,파주 라스트 찬스
4421100090000,인광노
4423100090000,파주 말레이지아교
4421100100000,남산도서관 소장 일제강점기 잡지 3종
4423100100000,동주염전 소금운반용 궤도차
4421100110000,남산도서관 소장 경성부 발간 자료 16종
4423100110000,목제 솜틀기
4421100120000,남산도서관 소장 대한제국기 간행 유학생 잡지 5종
4423100120000,군포 둔대교회
4421100130000,남산도서관 소장 대한제국기 간행 교지 1종
4423100130000,시흥 옛 소래염전 소금창고
4421100140000,남산도서관 소장 대한제국기 간행 애국계몽운동학회지 2종
4423100140000,근화창가 제1집
4421100150000,남산도서관 소장 대한제국기 간행 종합잡지 3종
4423100150000,고양 행주성당 종도행전
4421100160000,정법사 자수천수관음도
4421100170000,미타사 정수암 법성스님 법복
4421100180000,미타사 정수암 경화스님 법복
3411100010000,옥인동 박노수 가옥
3412100010000,반송삼절사
3412200010000,대구향교대성전
3412300010000,욕은지
3412400010000,증심사
3412500010000,삼매당
3412600010000,이휴정
3413100010000,수원향교
3413200010000,소양정
3413300010000,진천 신헌 고가
3413700010000,연일향교대성전
3414500010000,금남 문절사
3411100020000,가회동 이준구 가옥
3412100020000,기장남산봉수대
3412200020000,구암서원숭현사
3412400020000,약사암
3412500020000,창계숭절사
3412600020000,만정헌
3413100020000,양주향교
3413200020000,강릉귀부
3413500020000,동고사
3413700020000,경주사마소
3413800020000,창원 관해정
3414500020000,연동 합호서원
3411100030000,지장사 약사불도
3412100030000,범어사청동은입사향완
3412200030000,관풍루
3412300030000,어사대
3412400030000,무양서원
3412500030000,도산서원
3412600030000,울산학성이씨근재공고택
3413100030000,여주향교
3413200030000,강릉석불입상
3413300030000,음성 팔성리 고가
3413500030000,학소암
3413600030000,향림사
3413700030000,동경관
3414500030000,소정 대곡리 삼층석탑
3411100040000,지장사 능인보전신중도
3412100040000,범어사 유제 대발
3412300040000,각국조계석
3412400040000,풍영정
3412500040000,문충사
3412600040000,석남사수조
3413100040000,평택향교
3413200040000,강릉옥천동석탑재
3413300040000,보은 선병묵 고가
3413500040000,화산서원비
3413600040000,옥천서원
3413700040000,백률사대웅전
3413800040000,진주성 북장대
3414500040000,연동 송용리 마애여래입상
3413900040100,이조여래좌상
3413900040200,월정사 소장 불상(목조보살입상)
3411100050000,지장사 칠성도
3412100050000,범어사 대웅전 청동북
3412200050000,법장사삼층석탑
3412300050000,원인재
3412400050000,만귀정
3412500050000,회덕향교대성전
3412600050000,박상진의사생가
3413100050000,홍학사비각
3413200050000,금란정
3413300050000,보은 선병우 고가
3413500050000,관성묘
3413600050000,옥계서원
3413700050000,경주벽도산석불입상
3413800050000,진주 창렬사
3414500050000,조치원 봉산영당
3413900050000,제주속오군적부
3411100060000,지장사 독성도
3412100060000,범어사 선방 축성패
3412200060000,칠곡향교대성전
3412300060000,이세주묘 출토 관 덮개
3412400060000,용두동지석묘
3412500060000,진잠향교대성전
3412600060000,천전리공룡발자국화석
3413100060000,청계사
3413200060000,보진당
3413300060000,영동 이의정 유적
3413500060000,천양정
3413600060000,충열사
3413700060000,경주남산동석조감실
3413800060000,진주성 서장대
3414500060000,장군 덕천군사우
3413900060000,월영사소장목조여래좌상
3411100070000,지장사 산신도
3412100070000,마애지장보살좌상
3412200070000,파계사설선당
3412300070000,전등사 대조루
3412400070000,용진정사
3412500070000,김반·김익겸의묘
3412600070000,울산왜성
3413100070000,오정각
3413200070000,신흥사
3413300070000,음성 태교사
3413600070000,장명석등
3413700070000,경주남사리북삼층석탑
3413800070000,진주 의기사
3414500070000,금남 남산영당
3413900070000,보덕사소장목조여래좌상
3411100080000,호압사 석불좌상(약사불)
3412100080000,동래부사 유심 선정비
3412200080000,파계사산령각
3412300080000,철종외가
3412400080000,고원희가옥
3412500080000,박팽년선생유허비
3412600080000,서생포왜성
3413100080000,사세충렬문
3413200080000,청평사삼층석탑
3413300080000,청주 모충사
3413500080000,추천대
3413600080000,순천망북정유지비
3413700080000,경주황오동삼층석탑
3414500080000,나성 독락정
3413900080000,선덕사대적광전
3411100090000,백사 이항복 집터(필운대)
3412100090000,혜원정사 팔상도
3412200090000,파계사적묵당
3412300090000,원층사지
3412400090000,운림동석실고분
3412500090000,취백정
3412600090000,대안동신흥사구대웅전
3413100090000,과천향교
3413200090000,월송리삼층석탑
3413300090000,괴산 청덕사
3413500090000,서서학동석불입상
3413700090000,분황사석정
3413800090000,통영 백운서재
3414500090000,금남 모인당
3413900090000,원명선원 석조여래좌상
3411100100000,진관사 석불좌상
3412100100000,범어사아미타극락회상도
3412200100000,파계사진동루
3412300100000,선수돈대
3412400100000,고내상성지
3412500100000,보문사지석조
3412600100000,증공조참판엄공원강서원비
3413100100000,파산서원
3413200100000,홍천양덕원삼층석탑
3413300100000,진천 금성대군 사당
3413400100000,성불사
3413500100000,인후동석불입상
3413700100000,경주교동석등
3413800100000,통영 용화사
3414500100000,부강 보만정 및 검담서원 묘정비
3413900100000,선운정사 석조약사여래좌상
3411100110000,진관사 소 독성상
3412100110000,범어사청풍당아미타극락회상도
3412200110000,파계사기영각
3412300110000,망월돈대
3412400110000,용진산마애여래좌상
3412500110000,중암사부도
3412600110000,학성이씨현령공파절송공묘출토유물
3413100110000,교하향교
3413200110000,수타사삼층석탑
3413300110000,음성 운곡서원
3413400110000,삼룡동 삼층석탑
3413500110000,반곡서원
3413700110000,경주노서동석불입상
3414500110000,장군 보광사 산신도
3413900110000,목장신정절목
3411100120000,진관사 독성도
3412100120000,범어사 아미타이십육보살도
3412200120000,독암서당
3412400120000,양과동정
3412600120000,유곡동공룡발자국화석
3413100120000,반구정
3413200120000,괘석리삼층석탑
3413300120000,괴산 위정사
3413400120000,영남루
3413500120000,황강서원
3413600120000,수남학구당
3413700120000,경주서부동석불좌상
3413800120000,진주 남악서원
3414500120000,장군 보광사 독성도
3415000120000,안민고절목
3411100130000,종친부 터 우물
3412100130000,범어사비로자나불회도
3412200130000,첨백당
3412300130000,참성단 중수비
3412400130000,부용정
3412500130000,수운교석종
3412600130000,대곡리공룡발자국화석
3413100130000,광주향교
3413200130000,장남리삼층석탑
3413300130000,괴산 연풍향청
3413400130000,홍양호묘
3413500130000,모현동부도
3413600130000,수북학구당
3413700130000,남간사지석정
3413800130000,진주 고산정
3411100140000,응선사 산신도
3412100140000,범어사칠성도
3412200140000,야수정
3412300140000,강화 서도 중앙교회
3412400140000,호가정
3412600140000,운화리성지
3413100140000,지수당
3413200140000,홍천진리석불
3413300140000,청주 삼월비
3413500140000,진안향교대성전
3413700140000,웅수사지석불입상
3413800140000,진주 동산재
3414500140000,조치원 관음암 현왕도
3411100150000,안양암 대웅전 신중도
3412100150000,마하사 영산회상도
3412200150000,고산서당
3412400150000,풍암정
3412500150000,송준길의묘
3412600150000,비옥산성
3413100150000,장경사
3413200150000,수타사홍우당부도
3413300150000,옥천 이기윤 망북비
3413500150000,영모정
3413700150000,봉황대
3413800150000,함안 원효암 칠성각
3414500150000,조치원 관음암 지장시왕도
3411100160000,안양암 지장시왕괘불도
3412100160000,마하사 응진전 영산회상도
3412300160000,남북동 조병수가옥
3412400160000,김봉선유품
3412500160000,김여온의묘
3412600160000,주전봉수대관련고문서
3413100160000,포천향교
3413200160000,태종대
3413300160000,괴산 석보군 묘각
3413400160000,청풍사
3413800160000,함안 장춘사 대웅전
3411100170000,안양암 지장시왕도
3412100170000,마하사 응진전 십육나한도
3412200170000,독무재
3412300170000,화도돈대
3412400170000,삼거동고인돌군
3412500170000,유회당 권이진가 유물 일괄
3412600170000,석계서원
3413100170000,가평하판리지진탑
3413200170000,운암정
3413300170000,청주 주성강당
3413400170000,금산 충렬사
3413500170000,용담향교대성전
3413600170000,상월정
3413700170000,귀래정
3413800170000,창녕 직교리 당간지주
3411100180000,안양암 명부전 시왕도 및 사자도
3412100180000,마하사 대웅전 석조석가여래삼존상
3412200180000,하효자정려각
3412300180000,무태돈대
3412400180000,임암동.원산동선사주거지및석곽묘
3412500180000,동국사략
3412600180000,울산인성암석조보살좌상
3413100180000,운계서원
3413200180000,상원사대웅전
3413300180000,괴산 백운사 승탑군
3413500180000,와룡암
3413600180000,남희정
3413700180000,안동안기동삼층석탑
3413800180000,창녕 도천 삼층석탑
3411100190000,안양암 천오백불전 신중도
3412100190000,마하사 응진전 목조석가여래좌상
3412300190000,장도포대지
3412400190000,양과동계고문서
3412500190000,삼강행실도
3412600190000,용화사 산신도
3413100190000,양근향교
3413200190000,입석사석탑
3413300190000,충주 영모사
3413400190000,용강서원
3413600190000,보리암
3413700190000,안동석사자
3413800190000,창녕 관룡사 승탑
3411100200000,안양암 삼불회도
3412100200000,마하사 응진전 석조나한상
3412200200000,문창공영당
3412300200000,인천 해관문서
3412400200000,광주읍성유허
3412500200000,청구풍아
3412600200000,심법요초
3413100200000,지평향교
3413200200000,법천사지 당간지주
3413300200000,진천 산수리 마애여래좌상
3413400200000,조헌사당(표충사)
3413500200000,영천서원
3413600200000,언곡사지삼층석탑
3413800200000,창녕 석불사 석조보살입상
3411100210000,안양암 칠성도
3412100210000,범어사목조시방삼보자존패
3412200210000,수릉향탄금계표석
3412300210000,전등사 대웅보전 후불탱
3412400210000,유촌동석조여래좌상
3412500210000,양성당제영
3412600210000,해남사 신중도
3413100210000,양평용천리삼층석탑
3413200210000,김제남신도비
3413300210000,괴산 봉서재
3413500210000,주암서원
3413600210000,천변리석인상
3413700210000,동락서원강당
3413800210000,창녕 관음사 미륵불비상
3411100220000,안양암 지장삼존상 및 시왕상 일괄
3412100220000,범어사목조석가여래위패
3412200220000,부인사일명암지석등
3412300220000,전등사 강설당 아미타불탱
3412400220000,석아정오방정현판
3412500220000,문정공왕고간독
3412600220000,목련암 목조보살좌상
3413100220000,이천향교
3413200220000,주포리미륵불및삼층석탑
3413300220000,괴산 보안사 석조약사여래좌상
3413400220000,온양이씨어필각
3413500220000,신안서원
3413600220000,도림사
3413700220000,구미 척화비
3413800220000,창녕 관음사 석등
3412100230000,범어사목조옴마니반메훔소통
3412200230000,성유스티노신학교
3412300230000,송현배수지 제수변실
3412400230000,분청사기전라도(전라도)명항아리
3412500230000,화산세가필적
3412600230000,연지사 소장 칠성도
3413100230000,양지향교
3413200230000,보덕사극락보전
3413300230000,옥천 독락정
3413400230000,의병승장비
3413600230000,태안사
3413800230000,창녕 망우당 곽재우 유허비
3411100240000,안양암 석 치성광불좌상 및 권속
3412100240000,범어사목제어피인통
3412200240000,샬트르성바오르수녀원코미넷관
3412300240000,능인교당 현왕탱화
3412400240000,수완동왕버들
3412500240000,박인년교지
3412600240000,고봉화상선요
3413100240000,칠장사
3413200240000,금강정
3413300240000,옥천 덕양서당
3413400240000,권충민공순절비
3413500240000,해월암
3413600240000,관음사
3413700240000,이대전유허비
3413800240000,창녕 성사제 신도비
3411100250000,안양암 천오백불전 아미타삼존상
3412100250000,범어사연
3412200250000,문창공영정
3412300250000,김취려 묘
3412400250000,김봉호가옥
3412500250000,김정선생묘소일원
3412600250000,염불작법
3413100250000,운수암
3413200250000,금몽암
3413300250000,영동 송담재
3413400250000,권율장군이치대첩비
3413500250000,죽림암
3413600250000,유월파장군 정열각
3413800250000,"창녕 문암정, 신초 유허비, 신초 초상"
3413800250100,창녕 문암정
3413800250200,신초 유허비
3413800250300,신초 초상
3411100260000,안양암 천오백불상
3412100260000,범어사바라
3412300260000,용수사 철조여래좌상
3412400260000,만취정
3412500260000,태실(석함)
3412600260000,선원제전집도서
3413100260000,죽산향교
3413300260000,청주 것대산 봉수
3413400260000,수심대
3413500260000,임실향교대성전
3413800260000,밀양 아랑각
3412100270000,선암사 괘불탱
3412200270000,현풍향교대성전
3412300270000,흥륜사 아미타불도
3412400270000,광주수피아여자고등학교 소강당
3412500270000,어사홍원모영세불망비
3412600270000,지장보살본원경
3413100270000,안성향교
3413200270000,민충사
3413300270000,괴산 지장리 석조여래좌상
3413400270000,태고사 대웅전
3413600270000,곡성향교
3413700270000,법주사오층석탑
3413800270000,밀양 변계량 비각
3411100280000,법수선원산신도
3412100280000,변관식필영도교
3412200280000,용연사삼층석탑
3412300280000,흥륜사 신중도
3412400280000,창녕조씨 삼강정려
3412500280000,류혁연의묘
3412600280000,현수제승법수
3413100280000,양성향교
3413200280000,주천삼층석탑
3413300280000,영동 한천정사
3413400280000,고경명선생비
3413600280000,석곡리석불입상
3413700280000,고운사삼층석탑
3411100290000,부안군이석수묘역
3412100290000,안적사지장시왕도
3412200290000,현풍곽씨십이정려각
3412300290000,양주성 금속비
3412400290000,광주 대원정사 석조보살좌상
3412500290000,기성관
3412600290000,묘법연화경
3413100290000,김포향교
3413300290000,영동 세천재
3413400290000,의선각
3413600290000,도동묘
3413700290000,의성쌍호동삼층석탑
3411100300000,청룡사독성도
3412100300000,안적사아미타극락회상도
3412200300000,이노정
3412400300000,취가정
3412500300000,수정재
3412600300000,백양사 칠성각
3413100300000,통진향교
3413200300000,유동리오층석탑
3413300300000,괴산 채운암 대웅전
3413700300000,의성치선동석탑
3413800300000,김해 선조어서각
3411100310000,청룡사산신도
3412100310000,대원사 독성도
3412200310000,소계정
3412500310000,월송재
3412600310000,묘법연화경 권1
3413500310000,월강사
3413600310000,운흥정
3413800310000,김해 장유화상 사리탑
3411100320000,학림사석불좌상
3412100320000,미인도
3412200320000,이양서원
3412500320000,칠성당지석묘군
3412600320000,선원제전집도서
3413200320000,정암사적멸보궁
3413300320000,영동 모의당
3413500320000,어서각
3413600320000,방호정
3413700320000,시북정
3413800320000,통영 최영장군 사당
3411100330000,진관사 칠성각
3412100330000,연등사 영산회상도
3412200330000,수릉봉산계표석
3412500330000,은진송씨승지공파재실
3413200330000,동송읍마애불상
3413500330000,금남군정충신영정각
3413800330000,거제 아주동 삼층석탑
3411100340000,진관사독성전
3412100340000,청량사석가모니후불탱
3412200340000,부도암부도
3412500340000,파평윤씨서윤공파고택
3412600340000,이근오 죽오일기
3413100340000,남양향교
3413200340000,상동리삼층석탑및석불좌상
3413300340000,영동 박사삼 묘표
3413500340000,화산사
3413700340000,석문정
3413800340000,고성 수림서원
3411100350000,정각사 석가불도
3412100350000,복천사석가영산회상도
3412200350000,효자강순항정려각
3412500350000,봉소루
3413200350000,건봉사불이문
3413300350000,괴산 공림사 승탑
3413500350000,압계서원
3413600350000,천은사
3413700350000,선원강당
3413800350000,고성 도산서원
3411100360000,일원동불국사석불좌상
3412100360000,금정진관아터
3412200360000,관수정
3412500360000,이시직공정려각
3413100360000,용주사천보루
3413200360000,낙산사홍련암
3413300360000,증평 율리 석조관음보살입상
3413500360000,창계서원
3413600360000,남악사
3413800360000,고성 갈천서원
3411100370000,마포 최사영 가옥
3412100370000,선암사 청동북
3412500370000,관동묘려
3413100370000,영월루
3413300370000,청주 방서동 고가
3413600370000,매천사
3413700370000,만우정
3413800370000,고성 도연서원
3411100380000,봉은사 사자도
3412100380000,복천사독성도및복장유물일괄
3412200380000,동화사부도암신중탱
3412500380000,국사봉유적
3413200380000,강릉굴산사지석불좌상
3413300380000,청주 관정리 고가
3413500380000,정충복비
3413600380000,흥국사
3413800380000,고성 위계서원
3411100390000,봉은사 영산전 신중도
3412100390000,복천사현왕도및복장유물일괄
3412200390000,동화사죽암당대선사선찰진영
3412500390000,송자고택
3413100390000,시흥문원리삼층석탑
3413300390000,보은 김진묵 송덕비 및 비각
3413600390000,은적암
3413700390000,사빈서원
3413800390000,고성 호암사
3411100400000,영취사 오층석탑
3412100400000,동래부산도병
3412200400000,최흥원정려각
3412500400000,갑진북정록
3413100400000,진위향교대성전
3413300400000,진천 교성리 연화대좌
3413500400000,수열비
3413600400000,향일암
3413700400000,용담사무량전
3413800400000,사천 구계서원
3412100410000,척판암석조여래좌상
3412200410000,수구당
3413100410000,이천자석리석불입상
3413200410000,요선정
3413300410000,제천 시곡리 석조여래입상
3413500410000,원흥석불입상
3413600410000,돌산향교
3413700410000,약계정
3413800410000,남해 운곡사
3411100420000,"불교제중원 오층석탑 및 표석, 석등"
3412100420000,묘관음사오여래탱
3412200420000,유가만세교
3412500420000,박원상의묘
3413100420000,용인공세리오층석탑
3413200420000,월정사부도군
3413300420000,영동 고당리 서당
3413700420000,송정
3413800420000,남해 정지석탑
3411100430000,농기일괄
3412100430000,운수사아미타삼존도
3412200430000,소재사 대웅전
3412500430000,송씨양세정려
3413200430000,강릉산계리석탑
3413300430000,충주 숭선사지 당간지주
3413700430000,치헌
3413800430000,남해 신흥사지 삼층석탑
3411100440000,양천현 홀기
3412100440000,국청사금정산성승장인
3412200440000,소재사 목조지장보살좌상
3412500440000,오정동선교사촌
3413100440000,용인미평리약사여래입상
3413300440000,보은 최재한 고가
3413800440000,남해 남면 향약계 관련 자료
3411100450000,기원사 산신도
3412100450000,범어사자수수복문병풍
3412200450000,동계정
3412500450000,거룩한말씀의수녀회성당
3413100450000,안성유명건묘갈
3413200450000,흥법사지
3413300450000,제천 한산사 석조여래입상
3413500450000,선원사대웅전
3413800450000,하동 쌍계사 청학루
3411100460000,지장암 대웅전 신중도
3412100460000,묘관음사불자
3412200460000,신숭겸영각유허비
3412500460000,대전여중강당
3413100460000,안성대농리석불입상
3413200460000,부곡지석묘
3413300460000,충주 연안이씨 쌍효각
3413800460000,하동 쌍계사 적묵당
3412200470000,대구 동화사 금당 아미타극락회상도
3412500470000,구대전형무소망루
3413100470000,포천금현리지석묘
3413200470000,금강산성
3413300470000,충주 미륵대원지 석조보살의좌상
3413600470000,임경업장군비각
3413700470000,이태형고택
3413800470000,하동 옥산서원
3412100480000,범어사내원암석조보살좌상
3412200480000,대구 동화사 대웅전 신중도
3412500480000,서포김만중영정
3413200480000,강릉비석군
3413300480000,충주 문주리 석조여래좌상
3413400480000,공산성진남루
3413500480000,대복사극락전
3413600480000,충무사
3413700480000,운천재사
3413800480000,하동 쌍계사 마애여래좌상
3412100490000,복천사석조석가여래및보살좌상
3412200490000,대구 동화사 감로도
3412500490000,충청남도지사공관
3413100490000,용인 주북리 지석묘
3413200490000,강릉효자리비
3413300490000,청주 금성대군 제단
3413400490000,공산성쌍수정
3413700490000,지산서당
3413800490000,산청 서계서원
3412100500000,인지사 석조보살좌상
3412200500000,대구 동화사 사천왕도
3412500500000,삼성초등학교구교사
3413200500000,삼악산성지
3413300500000,충주 신흥사 석조나한상군
3413400500000,공산성광복루
3413500500000,운봉향교대성전
3413700500000,삼가정
3413800500000,산청 덕양전
3411100510000,진관동 석 아미타불좌상
3412100510000,교린수지
3412200510000,대구 북지장사 아미타삼존불좌상
3412500510000,권시의 묘
3413200510000,홍천철비
3413300510000,옥천 죽향리사지 삼층석탑
3413400510000,영은사대웅전
3413500510000,창주서원
3413600510000,창촌리석불입상
3413700510000,수남위종택
3413800510000,산청 배산서원
3411100520000,‘병인가례시’명백자청화수복문호
3412100520000,석조여래좌상
3412200520000,대구 파계사 아미타삼존도
3412500520000,"연산서씨,김익겸정려"
3413100520000,연천통현리지석묘
3413300520000,충주 지당리 석조여래입상
3413400520000,갑사표충원
3413500520000,유천서원
3413800520000,산청 문익점 효자비
3411100530000,원구단 정문
3412100530000,선암사 삼층석탑
3412200530000,대구 파계사 신중도 및 복장유물 일괄
3413100530000,추곡리백연암부도
3413200530000,연곡고분
3413300530000,충주 강천리 석조여래입상
3413400530000,갑사삼성각
3413500530000,용장서원
3413600530000,덕양서원
3413700530000,임하댁
3413800530000,산청 문익점 신도비
3411100540000,정암사 아미타칠존도
3412100540000,쌍구장경호
3412200540000,대구 파계사 소장 책판 일괄
3412500540000,백운루
3413100540000,이순지선생묘
3413300540000,충주 청룡사지 석종형승탑
3413400540000,갑사팔상전
3413500540000,풍계서원
3413600540000,대성사
3413700540000,대야정
3413800540000,산청 이택당 물산영당
3411100550000,지장암 소조지장보살좌상 및 복장유물
3412100550000,마문장경호
3412200550000,대구 북지장사 금고
3412500550000,대전 도솔산 보루
3413100550000,이천보고가
3413200550000,강릉 동은 고택
3413300550000,옥천 송갑조 유기비
3413400550000,갑사중사자암지삼층석탑
3413500550000,호암서원
3413600550000,해평리석장승
3413700550000,근암고택
3413800550000,산청 이요정
3411100560000,연화사 산신도
3412100560000,전 이순신 초상
3412200560000,현풍 추보당
3412500560000,대전 마봉재 보루
3413100560000,흥국사대웅보전
3413200560000,강릉 운파고택
3413300560000,충주 창룡사 다층청석탑
3413400560000,영규대사비
3413500560000,오리정
3413700560000,수애당
3413800560000,함양 청계서원
3411100570000,봉국사 석가여래좌상
3412100570000,범어사 고려삼층석탑
3412200570000,현풍 한훤당 종택 내 사당
3412500570000,고금운회거요
3413100570000,한미산흥국사약사전
3413200570000,강릉 회계고택
3413300570000,괴산 평강전씨 효열각
3413400570000,동학사삼성각
3413500570000,유애묘
3413700570000,호고와종택
3413800570000,거창 포충사
3411100580000,삼청동문
3412100580000,신흥사 치성광삼존도
3412500580000,근사록
3413100580000,가학동지석묘
3413200580000,강릉김윤기가옥
3413300580000,청주 백족사 석조여래좌상
3413400580000,동학사삼층석탑
3413500580000,구천사
3413700580000,만령초당
3413800580000,거창 심소정
3411100590000,백호정
3412100590000,용적사 독성도
3412500590000,석조석가모니불좌상 및 복장품 일괄
3413100590000,청룡사삼층석탑
3413200590000,강릉 초당동 고택
3413300590000,청주 백족사 삼층석탑
3413400590000,삼은각
3413500590000,십로사
3413600590000,쌍봉리충신각
3413800590000,합천 함벽루
3411100600000,월암동
3412100600000,관음사 묘법연화경
3412500600000,각전상량문
3413100600000,삼막사명부전
3413200600000,강릉 모학당 고택
3413300600000,옥천 백운리 고가
3413400600000,충현서원
3413500600000,창덕암삼층석탑
3413600600000,화순향교만화루
3413700600000,운천신도비
3413800600000,합천 옥계서원
3411100610000,미타사 감로도
3412100610000,백련사 석조여래좌상
3412500610000,인천이씨족보
3413100610000,용인 창리 선돌
3413200610000,강릉 반송댁
3413300610000,괴산 취묵당
3413600610000,죽수절제아문
3413700610000,숭정처사유허비
3413800610000,진주 충의사
3411100620000,미타사 산신도
3412100620000,취정사 석조여래좌상
3412500620000,함양여씨세보
3413100620000,용인목신리석조여래입상
3413200620000,강릉 서지 조진사댁
3413300620000,괴산 김시양 신도비
3413400620000,마곡사천왕문
3413500620000,미륵암석불입상
3413600620000,독상리석등
3413700620000,동암정
3413800620000,통영 도솔암
3411100630000,미타사 독성도
3412100630000,기장향교 풍화루
3412500630000,석실갈초
3413100630000,곤지암 바위
3413300630000,송시열 초상
3413400630000,마곡사국사당
3413600630000,한산사지삼층석탑
3413700630000,권태사신도비
3413800630000,진주 도통사
3411100640000,학도암 마애사리탑
3412100640000,홍제사 보광암명 범종
3412500640000,개심사 아미타불회도
3413100640000,원흥리신라말·고려초기청자요
3413200640000,속초김근수가옥
3413300640000,이상수･박순행･박용호･양주승 초상
3413400640000,마곡사명부전
3413500640000,덕음암석불좌상
3413600640000,최경회사당
3413700640000,농암신도비
3413800640000,진주 용강서당
3411100650000,천축사 마애사리탑
3412100650000,동래향교 반화루
3412500650000,쌍청당송유묘표
3413100650000,용인 고안리 분청사기도요지
3413200650000,춘천최재근가옥
3413300650000,청주 곽훈 효자비
3413400650000,마곡사응진전
3413500650000,미륵암석불입상
3413600650000,대리칠충각
